pomruk	NOUN	pomruk
Mieściła	VERB	mieścić
Kościeliskiej	ADJ	Kościeliski
Migotliwe	ADJ	migotliwy
zniekształca	VERB	zniekształcać
Mija	VERB	mijać
Mijała	VERB	mijać
minuta	NOUN	minuta
minutą	NOUN	minuta
wlókł	VERB	wlec
Mijały	VERB	mijać
sekundy	NOUN	sekunda
Mikroświat	NOUN	mikroświat
kusił	VERB	kusić
tajemnicami	NOUN	tajemnica
Milczała	VERB	milczeć
Milczał	VERB	milczeć
Milczeli	VERB	milczeć
dłuższą	ADJ	długi
Milcząc	VERB	milczeć
Milczącemu	PROPN	Milczący
urodziła	VERB	urodzić
Milcząco	ADV	milcząco
przywitał	VERB	przywitać
teściem	NOUN	teść
szorstko	ADV	szorstko
odprawił	VERB	odprawić
lekcji	NOUN	lekcja
Milczę	VERB	milczeć
Milicja	NOUN	milicja
ujęła	VERB	ująć
napastników	NOUN	napastnik
Milicjant	NOUN	milicjant
ratownik	NOUN	ratownik
zaczynają	VERB	zaczynać
powrzaskiwań	NOUN	powrzaskiwanie
epitetów	NOUN	epitet
zakręcił	VERB	zakręcić
korbą	NOUN	korba
połączył	VERB	połączyć
krostowaty	ADJ	krostowaty
młokos	NOUN	młokos
spisywał	VERB	spisywać
Milion	NUM	milion
konsumentów	NOUN	konsument
nieprzestrzegających	ADJ	przestrzegać
zasad	NOUN	zasada
koszerności	NOUN	koszerność
dokonało	VERB	dokonać
spożywczym	ADJ	spożywczy
Miliony	NUM	miliony
straciło	VERB	stracić
oszczędności	NOUN	oszczędność
Mimo	ADP	mimo	SCONJ	mimo
kilkakrotnych	ADJ	kilkakrotny
wizyt	NOUN	wizyta
zastali	VERB	zastać
EMG	PROPN	EMG
udaje	VERB	udawać
podstawie	NOUN	podstawa
trafnej	ADJ	trafny
diagnozy	NOUN	diagnoza
nowoczesnego	ADJ	nowoczesny
rozwiązania	NOUN	rozwiązanie
dziadkowie	NOUN	dziadkowie
uprowadzili	VERB	uprowadzić
Ukrainę	PROPN	Ukraina
naukowcy	NOUN	naukowiec
zalecają	VERB	zalecać
ostrożność	NOUN	ostrożność
rozpowszechnianiu	NOUN	rozpowszechniać
komórek	NOUN	komórka
koncie	NOUN	konto
wyroków	NOUN	wyrok
odwiedzających	ADJ	odwiedzać
prostowała	VERB	prostować
kręgach	NOUN	krąg
Minimalnie	ADV	minimalnie
lepszy	ADJ	dobry
Boguszewicz	PROPN	Boguszewicz
Minuty	NOUN	minuta
Minął	VERB	minąć
luty	NOUN	luty
nadszedł	VERB	nadejść
marzec	NOUN	marzec
tydzień	NOUN	tydzień
Minęli	VERB	minąć
suterenę	NOUN	suterena
maleńkimi	ADJ	maleńki
okienkami	NOUN	okienko
kilkumetrowy	ADJ	kilkumetrowy
korytarz	NOUN	korytarz
Minęło	VERB	minąć
przychodzę	VERB	przychodzić
pietnaście	NUM	pietnaście
Minęły	VERB	minąć
Mirek	PROPN	Mirek
obiady	NOUN	obiad
Mirosław	PROPN	Mirosław
Seta	PROPN	Seta
miejscowy	ADJ	miejscowy
strażak	NOUN	strażak
meldując	VERB	meldować
Misję	NOUN	misja
powierzyła	VERB	powierzyć
doktorowi	NOUN	doktor
Lane	PROPN	Lane
Oswalda	PROPN	Oswald
Marguerite	PROPN	Marguerite
Mister	NOUN	mister
O'Goreck	PROPN	O'Goreck
schował	VERB	schować
Mit	NOUN	mit
dotrzeć	VERB	dotrzeć
hermeneutyce	NOUN	hermeneutyka
Między	ADP	między
miniaturowym	ADJ	miniaturowy
arcydziełem	NOUN	arcydzieło
banalną	ADJ	banalny
grafomanią	NOUN	grafomania
wyrasta	VERB	wyrastać
obszar	NOUN	obszar
kompletnej	ADJ	kompletny
kłaść	VERB	kłaść
narasta	VERB	narastać
konflikt	NOUN	konflikt
gęstnieje	VERB	gęstnieć
znajomi	NOUN	znajomy
pośpiesznie	ADV	pośpiesznie
żegnają	VERB	żegnać
miłe	ADJ	miły
dowcipy	NOUN	dowcip
Miłość	NOUN	miłość
niekiedy	ADV	niekiedy
ocieraniu	NOUN	ocierać
istotą	NOUN	istota
Miły	ADJ	miły
Miś	PROPN	Miś
Holender	PROPN	Holender
anemony	NOUN	anemon
hiacynty	NOUN	hiacynt
ostatek	NOUN	ostatek
Mleko	NOUN	mleko
Mnie	PRON	ja
duchy	NOUN	duch
zdziwi	VERB	zdziwić
przekona	VERB	przekonać
dotknę	VERB	dotknąć
kolczyków	NOUN	kolczyk
samą	ADJ	sam
zaangażowano	VERB	zaangażować
przyzwyczaiła	VERB	przyzwyczaić
wypędzono	VERB	wypędzić
MNIEJ	ADV	mało
MYŚLĘ	VERB	myśleć
STRUKTURAMI	NOUN	struktura
BARDZIEJ	ADV	bardzo
CHCĘ	VERB	chcieć
DOJŚĆ	VERB	dojść
DO	ADP	do
KONKRETNEJ	ADJ	konkretny
WYPOWIEDZI	NOUN	wypowiedź
Mniejsze	ADJ	mały
rosły	VERB	rosnąć
doniczkach	NOUN	doniczka
Mnóstwo	DET	mnóstwo
ludzkich	ADJ	ludzki
Mock	PROPN	Mock
odsalutował	VERB	odsalutować
nakrył	VERB	nakryć
przystanął	VERB	przystanąć
przytulił	VERB	przytulić
hrabiny	NOUN	hrabina
kruche	ADJ	kruchy
nabrzmiała	VERB	nabrzmieć
zapalił	VERB	zapalić
rozsiadł	VERB	rozsiąść
fotelu	NOUN	fotel
Mocne	ADJ	mocny
łuki	NOUN	łuk
nastroszyły	VERB	nastroszyć
Mocno	ADV	mocno
uścisnął	VERB	uścisnąć
przedłużył	VERB	przedłużyć
uścisk	NOUN	uścisk
Moczarskiego	PROPN	Moczarski
sprzed	ADP	sprzed
Wyższej	ADJ	wysoki
Szkole	NOUN	szkoła
Dziennikarskiej	ADJ	dziennikarski
zaprzyjaźnieni	ADJ	zaprzyjaźniony
Modesta	PROPN	Modesta
dotykała	VERB	dotykać
serwetką	NOUN	serwetka
rozmazać	VERB	rozmazać
szminki	NOUN	szminka
Modigliani	PROPN	Modigliani
zastrzeżenia	NOUN	zastrzeżenie
Modlił	VERB	modlić
Modna	ADJ	modny
pozostawi	VERB	pozostawić
szafie	NOUN	szafa
spodenki	NOUN	spodenki
kolan	NOUN	kolano
rybaczki	NOUN	rybaczki
Moge	VERB	móc
książke	NOUN	książka
cczytac	VERB	czytać
Mogli	VERB	móc
uczestniczyć	VERB	uczestniczyć
kandydaci	NOUN	kandydat
Unii	NOUN	unia	PROPN	Unia
Wolności	NOUN	wolność
Olszewski	PROPN	Olszewski
zechcą	VERB	zechcieć
parlamentarzystów	NOUN	parlamentarzysta
300	NUM	300
sprzedawać	VERB	sprzedawać
dolara	NOUN	dolar
95	NUM	95
wygrywali	VERB	wygrywać
cenowo	ADV	cenowo
konkurentami	NOUN	konkurent
Mogą	VERB	móc
domagać	VERB	domagać
wynagrodzeń	NOUN	wynagrodzenie
wydaniu	NOUN	wydać
orzeczenia	NOUN	orzeczenie
przeżerać	VERB	przeżerać
dotacje	NOUN	dotacja
oberwać	VERB	oberwać
Mogę	VERB	móc
zrujnować	VERB	zrujnować
dwór	NOUN	dwór
wsadzić	VERB	wsadzić
rzucić	VERB	rzucić
Włoch	PROPN	Włochy
Mogła	VERB	móc
leżąca	ADJ	leżący
ściągnąć	VERB	ściągnąć
spodu	NOUN	spód
link	NOUN	link
napisaniem	NOUN	napisać
posta	NOUN	post
Mogł	VERB	móc
Mogło	VERB	móc
Moi	DET	mój
kontrkandydaci	NOUN	kontrkandydat
określone	ADJ	określony
odnaleźli	VERB	odnaleźć
Moim	DET	mój
Fank	PROPN	Fank
niewyżytej	ADJ	niewyżyty
energii	NOUN	energia
Moja	DET	mój
odważna	ADJ	odważny
bratanica	NOUN	bratanica
pogrzebie	NOUN	pogrzeb
szczytu	NOUN	szczyt
chlała	VERB	chlać
paliła	VERB	palić
marihuanę	NOUN	marihuana
Tunezji	PROPN	Tunezja
strzeżcie	VERB	strzec
Tunezyjczycy	PROPN	Tunezyjczyk
Moje	DET	mój
biedactwo	NOUN	biedactwo
pokaż	VERB	pokazać
chamstwo	NOUN	chamstwo
przereklamowane	ADJ	przereklamować
rozsądne	ADJ	rozsądny
ostrzą	VERB	ostrzyć
pazury	NOUN	pazur
napięcie	NOUN	napięcie
studiu	NOUN	studio
przyjęto	VERB	przyjąć
oklaskami	NOUN	oklaski
Mojsze	PROPN	Mojsze
Mokra	ADJ	mokry
sunie	VERB	sunąć
ślisko	ADV	ślisko
szkle	NOUN	szkło
Molekularnie	ADV	molekularnie
piękny	ADJ	piękny
Molenda	PROPN	Molenda
Monadę	NOUN	monada
Monarchia	NOUN	monarchia
Habsburgów	PROPN	Habsburg
rozczłonkowana	ADJ	rozczłonkować
Moneta	PROPN	Moneta
znaku	NOUN	znak
Monopoliści	NOUN	monopolista
nakręcą	VERB	nakręcić
inflację	NOUN	inflacja
Mora	PROPN	Mora
urodziwy	ADJ	urodziwy
Mordercy	NOUN	morderca
zbiec	VERB	zbiec
Morderstwa	NOUN	morderstwo
wybacza	VERB	wybaczać
Mordowanie	NOUN	mordować
Pigmejów	PROPN	Pigmej
Most	NOUN	most
Kuligach	PROPN	Kuligi
rzece	NOUN	rzeka
Jegrzni	PROPN	Jegrznia
fatalnym	ADJ	fatalny
zawaleniem	NOUN	zawalić
Mostek	NOUN	mostek
strumieniu	NOUN	strumień
gminę	NOUN	gmina
odbudowany	ADJ	odbudować
ostatniej	ADJ	ostatni
powodzi	NOUN	powódź	VERB	powodzić
Moszczyński	PROPN	Moszczyński
Motocyklista	NOUN	motocyklista
przewiezieniu	NOUN	przewieźć
Motor	NOUN	motor
Stefana	PROPN	Stefan
podjeździe	NOUN	podjazd
Motorówka	NOUN	motorówka
odbija	VERB	odbijać
odchodzi	VERB	odchodzić
łukiem	NOUN	łuk
Motyl	NOUN	motyl
przysiadłszy	VERB	przysiąść
dzwonie	NOUN	dzwon
Motywy	NOUN	motyw
tragicznego	ADJ	tragiczny
znane	ADJ	znać
Może	PART	może	VERB	móc
attache	NOUN	attaché
Hawajach	PROPN	Hawaje
nowej	ADJ	nowy
załatwili	VERB	załatwić
Mafię	PROPN	Mafia
wspólnie	ADV	wspólnie
chłopiec	NOUN	chłopiec
zasłucha	VERB	zasłuchać
zaśnie	VERB	zasnąć
przyda	VERB	przydać
Frasyniuk	PROPN	Frasyniuk
image	NOUN	image
seksie	NOUN	seks
zachował	VERB	zachować
głupio	ADV	głupio
przyjdą	VERB	przyjść
swobodnie	ADV	swobodnie
ekolodzy	NOUN	ekolog
zainteresowali	VERB	zainteresować
sprawą	NOUN	sprawa
bioprądy	NOUN	bioprąd
pojęcia	NOUN	pojęcie
uczył	VERB	uczyć
Sołowjowa	PROPN	Sołowjow
Tamarina	PROPN	Tamarin
zgubić	VERB	zgubić
palącego	ADJ	palić
papierosy	NOUN	papieros
sonety	NOUN	sonet
prorocze	ADJ	proroczy
dogada	VERB	dogadać
głupim	ADJ	głupi
bydlakiem	NOUN	bydlak
wytłumaczenie	NOUN	wytłumaczenie
kochanką	NOUN	kochanka
rozjaśnić	VERB	rozjaśnić
sektą	NOUN	sekta
poszczęści	VERB	poszczęścić
obudzi	VERB	obudzić
odpowiedzialnych	NOUN	odpowiedzialny
zabiorą	VERB	zabrać
upiększania	NOUN	upiększać
rozwalić	VERB	rozwalić
medale	NOUN	medal
namówić	VERB	namówić
perukę	NOUN	peruka
zazdrościł	VERB	zazdrościć
ranem	NOUN	rano
hali	NOUN	hala
spróbuje	VERB	spróbować
wydostać	VERB	wydostać
nadejdą	VERB	nadejść
nieodzownie	ADV	nieodzownie
napisz	VERB	napisać
nauczysz	VERB	nauczyć
spostrzegł	VERB	spostrzec
opuszczać	VERB	opuszczać
walczył	VERB	walczyć
zasługiwała	VERB	zasługiwać
gry	NOUN	gra
posadą	NOUN	posada
fotel	NOUN	fotel
PZN	PROPN	PZN
deportacji	NOUN	deportacja
wrócili	VERB	wrócić
wymieni	VERB	wymienić
weryfikator	NOUN	weryfikator
podpisuje	VERB	podpisywać
interesuje	VERB	interesować
górą	NOUN	góra
przeczytaniu	NOUN	przeczytać
artykułu	NOUN	artykuł
kotów	NOUN	kot
Zosi	PROPN	Zosia
weźmiemy	VERB	wziąć
sanepid	NOUN	sanepid
zdyscyplinowany	ADJ	zdyscyplinować
cofasz	VERB	cofać
licznik	NOUN	licznik
surowo	ADV	surowo
oceniasz	VERB	oceniać
pomylił	VERB	pomylić
przydać	VERB	przydać
spali	VERB	spać
spotkasz	VERB	spotkać
starego	ADJ	stary
znajomego	NOUN	znajomy
Szmidta	PROPN	Szmidt
szefostwo	NOUN	szefostwo
porcja	NOUN	porcja
pozostać	VERB	pozostać
następne	ADJ	następny
10	NUM	10	ADJ	10
doczekają	VERB	doczekać
uderzył	VERB	uderzyć
Teodor	PROPN	Teodor
biologiczny	ADJ	biologiczny
odruch	NOUN	odruch
samicy	NOUN	samica
godowy	ADJ	godowy
taniec	NOUN	taniec
jajników	NOUN	jajnik
MI	PRON	ja
podobał	VERB	podobać
falsyfikat	NOUN	falsyfikat
namalowany	ADJ	namalować
prasowe	ADJ	prasowy
ogłoszenie	NOUN	ogłoszenie
Adaś	PROPN	Adaś
styczniu	NOUN	styczeń
zaproszę	VERB	zaprosić
chrzciny	NOUN	chrzciny
najlepsza	ADJ	dobry
religijności	NOUN	religijność
odkryć	VERB	odkryć
Amerykę	PROPN	Ameryka
wrócą	VERB	wrócić
Husajnie	PROPN	Husajn
przemilczeć	VERB	przemilczeć
tragedię	NOUN	tragedia
wpadnę	VERB	wpaść
Gumy	PROPN	Guma
pieróg	NOUN	pieróg
wprowadzić	VERB	wprowadzić
całodzienny	ADJ	całodzienny
wstydzi	VERB	wstydzić
wstydzą	VERB	wstydzić
wytrzymam	VERB	wytrzymać
błyskowej	ADJ	błyskowy
zadzwonimy	VERB	zadzwonić
zdam	VERB	zdać
znacie	VERB	znać
zostaniesz	VERB	zostać
kierowcą	NOUN	kierowca
rajdowym	ADJ	rajdowy
ambasadorem	NOUN	ambasador
Możecie	VERB	móc
wytłumaczyć	VERB	wytłumaczyć
Możemy	VERB	móc
fotografować	VERB	fotografować
opiekować	VERB	opiekować
jakimiś	DET	jakiś
Niemcami	PROPN	Niemiec
Imię	NOUN	imię
niestrudzenie	ADV	niestrudzenie
zaobserwować	VERB	zaobserwować
Możesz	VERB	móc
jeść	VERB	jeść
łyżeczkami	NOUN	łyżeczka
skłonność	NOUN	skłonność
powtórzyć	VERB	powtórzyć
granatową	ADJ	granatowy
pójść	VERB	pójść
dowolnego	ADJ	dowolny
obwodu	NOUN	obwód
zmieniać	VERB	zmieniać
zawody	NOUN	zawód
Możliwość	NOUN	możliwość
odejścia	NOUN	odejść
Balcerowicza	PROPN	Balcerowicz
zaniepokoiła	VERB	zaniepokoić
Możliwych	ADJ	możliwy
scenariuszy	NOUN	scenariusz
Można	VERB	można
przyrównać	VERB	przyrównać
haczyków	NOUN	haczyk
zgłupieć	VERB	zgłupieć
wypatrzyć	VERB	wypatrzyć
teleskop	NOUN	teleskop
fenomenie	NOUN	fenomen
siedzieć	VERB	siedzieć
pochwalić	VERB	pochwalić
poświęcić	VERB	poświęcić
uzupełnienie	NOUN	uzupełnić
danych	NOUN	dana
zaznajomić	VERB	zaznajomić
atmosferą	NOUN	atmosfera
uczniem	NOUN	uczeń
bezkarnie	ADV	bezkarnie
czaić	VERB	czaić
przysiąść	VERB	przysiąść
zwijać	VERB	zwijać
dłużej	ADV	długo
obciachu	NOUN	obciach
pogadzć	VERB	pogadać
utworzyć	VERB	utworzyć
pliki	NOUN	plik
folder	NOUN	folder
pulpicie	NOUN	pulpit
załatwić	VERB	załatwić
L-4	PROPN	L-4
prawidłowościach	NOUN	prawidłowość
wpisać	VERB	wpisać
losów	NOUN	los
rozbić	VERB	rozbić
fabuł	NOUN	fabuła
władzą	NOUN	władza
SMS-a	PROPN	SMS
e-maila	NOUN	e-mail
połączyć	VERB	połączyć
Internetem	PROPN	Internet
dokręcić	VERB	dokręcić
zapytać	VERB	zapytać
zatrudniać	VERB	zatrudniać
stewardów	NOUN	steward
historyczne	ADJ	historyczny
analogie	NOUN	analogia
MPK	PROPN	MPK
rozmowy	NOUN	rozmowa
Mrok	NOUN	mrok
starł	VERB	zetrzeć
śliczną	ADJ	śliczny
pozłocistość	NOUN	pozłocistość
Msza	NOUN	msza
żałobna	ADJ	żałobny
odbyła	VERB	odbyć
gołym	ADJ	goły
niebem	NOUN	niebo
Mszy	NOUN	msza
prymas	NOUN	prymas
Glemp	PROPN	Glemp
Mucha	NOUN	mucha
spaceruje	VERB	spacerować
dostrzegam	VERB	dostrzegać
przymrużonych	ADJ	przymrużyć
powiek	NOUN	powieka
wypoczywała	VERB	wypoczywać
Mundek	PROPN	Mundek
zasiadł	VERB	zasiąść
pianinie	NOUN	pianino
Czesiek	PROPN	Czesiek
kontrabasie	NOUN	kontrabas
Mundurowi	NOUN	mundurowy
parametrów	NOUN	parametr
technicznych	ADJ	techniczny
maszyn	NOUN	maszyna
ułatwiać	VERB	ułatwiać
drogowym	ADJ	drogowy
piratom	NOUN	pirat
Mundzio	PROPN	Mundzio
Sewer	PROPN	Sewer
Tolek	PROPN	Tolek
Wacek	PROPN	Wacek
branży	NOUN	branża
Musi	VERB	musieć
bliskiego	ADJ	bliski
zapamiętać	VERB	zapamiętać
skończyć	VERB	skończyć
plebiscyt	NOUN	plebiscyt
ubrać	VERB	ubrać
pisane	ADJ	pisać
jakikolwiek	DET	jakikolwiek
dowieść	VERB	dowieść
wiarygodności	NOUN	wiarygodność
dostrzegając	VERB	dostrzegać
obierać	VERB	obierać
włoszczyznę	NOUN	włoszczyzna
Musiał	VERB	musieć
milczeć	VERB	milczeć
Musiała	VERB	musieć
zabezpieczyć	VERB	zabezpieczyć
obniżyć	VERB	obniżyć
stopień	NOUN	stopień
sprawowania	NOUN	sprawowanie
pisanie	NOUN	pisać
politycznie	ADV	politycznie
wyrazisty	ADJ	wyrazisty
szalony	ADJ	szalony
uśmiechnąć	VERB	uśmiechnąć
niezgorszego	ADJ	niezgorszy
gwałciciela	NOUN	gwałciciel
wycierpieć	VERB	wycierpieć
użyć	VERB	użyć
brzydkiego	ADJ	brzydki
Musiały	VERB	musieć
Musicie	VERB	musieć
przyprowadzić	VERB	przyprowadzić
Musieli	VERB	musieć
wyłamywać	VERB	wyłamywać
zabawić	VERB	zabawić
pożegnać	VERB	pożegnać
Musimy	VERB	musieć
przyjeżdżać	VERB	przyjeżdżać
Służewiec	PROPN	Służewiec
wychowawczyni	NOUN	wychowawczyni
uczciwej	ADJ	uczciwy
naradzić	VERB	naradzić
wypracować	VERB	wypracować
model	NOUN	model
społeczeństwa	NOUN	społeczeństwo
zastanowić	VERB	zastanowić
pozyskać	VERB	pozyskać
Musisz	VERB	musieć
nudzić	VERB	nudzić
zarejestrować	VERB	zarejestrować
zatrąbić	VERB	zatrąbić
przedstawienie	NOUN	przedstawienie
Mussolini	PROPN	Mussolini
przemawiał	VERB	przemawiać
musztarda	NOUN	musztarda
wysycha	VERB	wysychać
Muszę	VERB	musieć
apartament	NOUN	apartament
taty	NOUN	tata
kończyć	VERB	kończyć
przyznać	VERB	przyznać
troszkę	ADV	troszkę
pogubił	VERB	pogubić
liczbach	NOUN	liczba
datach	NOUN	data
wytężyć	VERB	wytężyć
maluczko	ADV	maluczko
wydalić	VERB	wydalić
odsapnąć	VERB	odsapnąć
sąsiada	NOUN	sąsiad
przekonać	VERB	przekonać
Muzeum	NOUN	muzeum
homoseksualizmu	NOUN	homoseksualizm
otwierał	VERB	otwierać
nadburmistrz	NOUN	nadburmistrz
Berlina	PROPN	Berlin
Klaus	PROPN	Klaus
Wowereit	PROPN	Wowereit
podpinani	ADJ	podpinać
My	PRON	my
gotowi	ADJ	gotowy
biedni	ADJ	biedny
katolicy	NOUN	katolik
chodzimy	VERB	chodzić
kościołów	NOUN	kościół
mieszkamy	VERB	mieszkać
prowadzimy	VERB	prowadzić
wykonujemy	VERB	wykonywać
publicznych	ADJ	publiczny
zysku	NOUN	zysk
malować	VERB	malować
narzekać	VERB	narzekać
wzniosłych	ADJ	wzniosły
zrobimy	VERB	zrobić
grubi	ADJ	gruby
spadochroniarze	NOUN	spadochroniarz
twardymi	ADJ	twardy
ludźmi	NOUN	człowiek
Myję	VERB	myć
umyła	VERB	umyć
Mylisz	VERB	mylić
Mylił	VERB	mylić
Myślał	VERB	myśleć
czekającym	ADJ	czekać
etapie	NOUN	etap
Myślała	VERB	myśleć
szkodę	NOUN	szkoda
wlazł	VERB	wleźć
sąsiadowi	NOUN	sąsiad
odkryła	VERB	odkryć
zakładzie	NOUN	zakład
przykazania	NOUN	przykazanie
psychologów	NOUN	psycholog
budzą	VERB	budzić
bom	NOUN	bom
zerwie	VERB	zerwać
talii	NOUN	talia
komary	NOUN	komar
gryzą	VERB	gryźć
Myśleli	VERB	myśleć
szwagrze	NOUN	szwagier
Myśli	VERB	myśleć	NOUN	myśl
udowadnia	VERB	udowadniać
Michnik	PROPN	Michnik
Geremek	PROPN	Geremek
odosobnionym	ADJ	odosobniony
egzemplarzem	NOUN	egzemplarz
rwały	VERB	rwać
językowo	ADV	językowo
Myślicie	VERB	myśleć
zimy	NOUN	zima
Myślisz	VERB	myśleć
pomagam	VERB	pomagać
Millerowi	PROPN	Miller
Myślę	VERB	myśleć
zawodowa	ADJ	zawodowy
ucierpiała	VERB	ucierpieć
nierzadko	ADV	nierzadko
improwizuje	VERB	improwizować
prostu	ADJ	prosty
kompozycje	NOUN	kompozycja
świetne	ADJ	świetny
niefortunna	ADJ	niefortunny
wypowiedź	NOUN	wypowiedź
konieczne	ADJ	konieczny
butach	NOUN	but
wleźli	VERB	wleźć
Mógł	VERB	móc
nadawany	ADJ	nadawać
pośmiertnie	ADV	pośmiertnie
obrazy	NOUN	obraz
zmieścić	VERB	zmieścić
złożonych	ADJ	złożyć
dłoniach	NOUN	dłoń
siedzibą	NOUN	siedziba
zarówno	CCONJ	zarówno
giełdy	NOUN	giełda
pocałować	VERB	pocałować
broniła	VERB	bronić
wolniej	ADV	wolno
dojechać	VERB	dojechać
zatrzymać	VERB	zatrzymać
którymś	DET	któryś
balkonów	NOUN	balkon
UW	PROPN	UW
wyborach	NOUN	wybory
Internetu	PROPN	Internet
kawałków	NOUN	kawałek
Mój	DET	mój
autobus	NOUN	autobus
nadjeżdżał	VERB	nadjeżdżać
nazwa	NOUN	nazwa
łaskotała	VERB	łaskotać
wyobraźnię	NOUN	wyobraźnia
czcigodny	ADJ	czcigodny
wielce	ADV	wielce
poważał	VERB	poważać
szczęśliwy	ADJ	szczęśliwy
chciwy	ADJ	chciwy
dosyć	PART	dosyć
Mosze	PROPN	Mosze
Biłgoraju	PROPN	Biłgoraj
BRH	PROPN	BRH
radcy	NOUN	radca
handlowego	ADJ	handlowy
rewolucję	NOUN	rewolucja
LPR-owskiego	ADJ	LPR-owski
działacza	NOUN	działacz
mów	VERB	mówić
Mów	VERB	mówić
Mówi	VERB	mówić
bezbarwnie	ADV	bezbarwnie
składniowych	ADJ	składniowy
harców	NOUN	harce
przeskoków	NOUN	przeskok
dygresji	NOUN	dygresja
sekretarza	NOUN	sekretarz
Mówimy	VERB	mówić
Mówisz	VERB	mówić
Mówią	VERB	mówić
Mówiąc	VERB	mówić
Leon	PROPN	Leon
witał	VERB	witać
Mówić	VERB	mówić
religijnej	ADJ	religijny
ruchach	NOUN	ruch
twórczości	NOUN	twórczość
Mówię	VERB	mówić
ogólnie	ADV	ogólnie
żywych	NOUN	żywy	ADJ	żywy
Mówił	VERB	mówić
Zygmunt	PROPN	Zygmunt
rozumiał	VERB	rozumieć
szanuje	VERB	szanować
Mówiła	VERB	mówić
wielkim	ADJ	wielki
powodzeniu	NOUN	powodzenie
towarzyskim	ADJ	towarzyski
legendzie	NOUN	legenda
waszego	DET	wasz
Mówiły	VERB	mówić
uniezależnieniu	NOUN	uniezależnić
Prus	PROPN	Prusy
Książęcych	ADJ	Książęcy
Mówmy	VERB	mówić
przyjemniejszym	ADJ	przyjemny
nieśmiały	ADJ	nieśmiały
wrażliwy	ADJ	wrażliwy
milszy	ADJ	miły
składniej	ADV	składnie
frater	NOUN	frater
Mózg	NOUN	mózg
intensywnie	ADV	intensywnie
Mąci	VERB	mącić
mącili	VERB	mącić
bierki	NOUN	bierki
Mądrzej	ADV	mądrze
ominąć	VERB	ominąć
szerokim	ADJ	szeroki
Mąż	NOUN	mąż
Kamy	PROPN	Kama
koniak	NOUN	koniak
Mężczyzna	NOUN	mężczyzna
zdrowy	ADJ	zdrowy
dotykał	VERB	dotykać
licznych	ADJ	liczny
obrażeń	NOUN	obrażenie
otworzyć	VERB	otworzyć
ratuszu	NOUN	ratusz
upust	NOUN	upust
rozłożenie	NOUN	rozłożyć
raty	NOUN	rata
należności	NOUN	należność
renault	NOUN	renault
megane	NOUN	megane
funkcjonariuszy	NOUN	funkcjonariusz
opanowaniu	NOUN	opanowanie
sumiastymi	ADJ	sumiasty
wąsami	NOUN	wąs
nazwany	ADJ	nazwać
kawalerem	NOUN	kawaler
speszył	VERB	speszyć
pokazując	VERB	pokazywać
górną	ADJ	górny
lewą	ADJ	lewy
złotą	ADJ	złoty
trójkę	NOUN	trójka
Mężczyźni	NOUN	mężczyzna
pijani	ADJ	pijany
zwyczajnie	ADV	zwyczajnie
zasnęli	VERB	zasnąć
łyżce	NOUN	łyżka
wstali	VERB	wstać
pozabierali	VERB	pozabierać
zakneblowali	VERB	zakneblować
poprowadzili	VERB	poprowadzić
chaty	NOUN	chata
proroka	NOUN	prorok
interesujący	ADJ	interesujący
zakomunikowali	VERB	zakomunikować
korzystną	ADJ	korzystny
ofertą	NOUN	oferta
Młode	ADJ	młody
śpiewały	VERB	śpiewać
Młodego	ADJ	młody	PROPN	Młody
dja	NOUN	dj
pochodzącego	ADJ	pochodzić
Głogowa	PROPN	Głogów
wylansował	VERB	wylansować
dj	PROPN	DJ
Adamus	PROPN	Adamus
Młodzi	ADJ	młody	NOUN	młody
Skarżyna	PROPN	Skarżyn
czarno	ADV	czarno	ADJ	czarny
modele	NOUN	model
krakowskiej	ADJ	krakowski
ASP	PROPN	ASP
pozują	VERB	pozować
powodów	NOUN	powód
zamieszkali	VERB	zamieszkać
Chrobrcgo	PROPN	Chrobry
Młodzież	NOUN	młodzież
Mełgwi	PROPN	Mełgiew
otrzymała	VERB	otrzymać
pełnowymiarową	ADJ	pełnowymiarowy
halę	NOUN	hala
sportową	ADJ	sportowy
Młyny	NOUN	młyn
mąkę	NOUN	mąka
żytnią	ADJ	żytni
Mścić	VERB	mścić
Na	ADP	na	ADV	na
atramentowej	ADJ	atramentowy
chybotał	VERB	chybotać
samotny	ADJ	samotny
biały	ADJ	biały
żagiel	NOUN	żagiel
barykadzie	NOUN	barykada
ginęli	VERB	ginąć
mignęła	VERB	mignąć
łopatą	NOUN	łopata
zakryła	VERB	zakryć
dłońmi	NOUN	dłoń
zabłysła	VERB	zabłysnąć
obrączka	NOUN	obrączka
ciastko	NOUN	ciastko
ciałach	NOUN	ciało
ofiar	NOUN	ofiara
stwierdzono	VERB	stwierdzić
ciepły	ADJ	ciepły
cmentarzu	NOUN	cmentarz
Koniku	PROPN	Konik
chomik	NOUN	chomik
chorują	VERB	chorować
czele	NOUN	czoło
król	NOUN	król
Ashantehene	PROPN	Ashantehene
radą	NOUN	rada
czwarte	ADJ	czwarty
finiszowała	VERB	finiszować
Diana	PROPN	Diana
Star	PROPN	Star
czwartym	ADJ	czwarty
rogu	NOUN	róg
Żelaznej	PROPN	Żelazna
wywrócili	VERB	wywrócić
kiosk	NOUN	kiosk
papierosami	NOUN	papieros
przeszkodę	NOUN	przeszkoda
posypały	VERB	posypać
